id,url,district,neighborhood,nearest_metro,price,surface,rooms,bathrooms,price_per_m2,dist_metro_m,dist_center_km,expected_price,expected_ppm2,residual_pct,residual_z,anomaly_score,mispricing_score,verdict,explanation
189851973,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-ascensor-patio-amueblado/189851973/d,Centro,Sol,Tirso de Molina,1490.0,60.0,2.0,1.0,24.833333333333332,309.72793125079244,0.4168600991978311,1390.4999999999998,23.174999999999997,0.07155699388709115,0.5832976215792063,0.4463827041390775,0.4462690026237938,fair,
188918742,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-ascensor-amueblado/188918742/d,Centro,Sol,Sol,4000.0,171.0,3.0,2.0,23.391812865497077,326.7472732023823,0.3406129770400997,4178.38572642311,24.43500424808836,-0.042692498515644814,-0.13683305003739932,0.4884513871354896,0.12498814380115411,fair,
189660277,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/189660277/d,Centro,Sol,Gran Vía,3000.0,82.0,4.0,2.0,36.58536585365854,170.36381531938656,0.29448191050398803,2173.7123552123553,26.50868725868726,0.38012740867313266,1.3814641685598714,0.4995103103470999,1.3157545804783544,fair,
189167246,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado/189167246/d,Centro,Sol,Gran Vía,1250.0,50.0,1.0,1.0,25.0,193.81946375437192,0.23361014855048742,1336.111111111111,26.72222222222222,-0.06444906444906442,-0.34069441378311627,0.4710147219364904,0.29025278128924537,fair,
189532629,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/189532629/d,Centro,Sol,Tirso de Molina,3750.0,95.0,0.0,2.0,39.473684210526315,275.6357052103283,0.503846031374846,2119.4313725490197,22.309803921568626,0.7693424984503797,3.445664769548194,0.5068420196025822,3.370860146597642,overpriced,"€3750/mo · 95 m² · 0BR/2BA in Sol (Centro). 276 m to Tirso de Molina, 0.5 km to centre. Comparable flats rent for ~€2119 (€22.3/m²); this listing is 77% above comps (+3.4σ). Anomaly score 0.51. Stands out on: rooms low, bathrooms high, is_exterior low."
183218218,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-trastero-ascensor-amueblado/183218218/d,Centro,Sol,Santo Domingo,2300.0,118.0,3.0,2.0,19.491525423728813,143.69853094362455,0.4307558639000325,3073.6397058823527,26.047794117647058,-0.2517014939655275,-0.9385772156574048,0.4980648509969568,0.8891492857532198,fair,
189482045,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado-se-aceptan-mascotas/189482045/d,Centro,Sol,Sol,4900.0,140.0,4.0,2.0,35.0,12.512349110429206,0.0279039333333199,3864.0458640458646,27.600327600327603,0.26810089020771494,1.0214161344011792,0.499354927672516,0.9722726000662747,fair,
187426924,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor-patio-amueblado-television/187426924/d,Centro,Sol,Sol,1800.0,75.0,2.0,1.0,24.0,172.52517308281028,0.1852695043970016,1862.5,24.833333333333332,-0.03355704697986577,-0.15917981923647626,0.4358171748748902,0.11585423935939054,fair,
188215178,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/188215178/d,Centro,Sol,Santo Domingo,4500.0,120.0,3.0,2.0,37.5,78.24392232515612,0.4569901322033545,3125.735294117647,26.047794117647058,0.4396612561750177,1.609019925747757,0.4852150609446864,1.4513719863195904,overpriced,"€4500/mo · 120 m² · 3BR/2BA in Sol (Centro). 78 m to Santo Domingo, 0.5 km to centre. Comparable flats rent for ~€3126 (€26.0/m²); this listing is 44% above comps (+1.6σ). Anomaly score 0.49. Stands out on: has_equipped_kitchen low, has_ensuite high, rooms high."
185799312,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/185799312/d,Centro,Sol,Ópera,1700.0,63.0,1.0,1.0,26.984126984126984,126.15050255625853,0.4073071688103492,1552.2499999999998,24.638888888888886,0.09518440972781463,0.6727497925604455,0.4136568739564977,0.43706617610470216,fair,
183895073,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor-amueblado-television-internet/183895073/d,Centro,Sol,Tirso de Molina,4000.0,138.0,4.0,1.0,28.985507246376812,389.1992574430179,0.4639946512856311,3450.0,25.0,0.15942028985507245,0.4993565649498306,0.4768667738482368,0.4357295528743231,fair,
183900360,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-piscina-amueblado/183900360/d,Centro,Sol,Sevilla,3295.0,60.0,1.0,1.0,54.916666666666664,158.91944767048875,0.35696105038749226,1500.0,25.0,1.1966666666666668,7.161951881259225,0.5158748177500113,7.234606566451413,overpriced,"€3295/mo · 60 m² · 1BR/1BA in Sol (Centro). 159 m to Sevilla, 0.4 km to centre. Comparable flats rent for ~€1500 (€25.0/m²); this listing is 120% above comps (+7.2σ). Anomaly score 0.52. Stands out on: has_pool high, is_modern high, has_equipped_kitchen low."
188814455,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/188814455/d,Centro,Sol,Ópera,1550.0,71.0,1.0,1.0,21.830985915492956,276.44421651337973,0.34308469371428574,1686.25,23.75,-0.08080059303187546,-0.5019432407484943,0.42430192279741213,0.3449409980206957,fair,
187363522,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado/187363522/d,Centro,Sol,Sol,1700.0,60.0,2.0,1.0,28.333333333333332,131.93673049289342,0.157245733444602,1494.9999999999998,24.916666666666664,0.13712374581939818,0.6499289833696227,0.4553215121873789,0.5177349054999961,fair,
183103286,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado/183103286/d,Centro,Sol,Sol,1670.0,75.0,1.0,1.0,22.266666666666666,296.61024448115523,0.3142730743814501,1800.0,24.0,-0.07222222222222222,-0.29227932910652477,0.4936763509344103,0.27236378548592316,fair,
182642702,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-amueblado/182642702/d,Centro,Sol,Sol,3950.0,95.0,2.0,1.0,41.578947368421055,104.37402249442633,0.12948817983884306,2227.8939393939395,23.451515151515153,0.7729748845560082,3.418872381897458,0.5679224665066844,4.081078755094336,overpriced,"€3950/mo · 95 m² · 2BR/1BA in Sol (Centro). 104 m to Sol, 0.1 km to centre. Comparable flats rent for ~€2228 (€23.5/m²); this listing is 77% above comps (+3.4σ). Anomaly score 0.57. Stands out on: has_storage_room high, has_ensuite high, antiquity_code low."
184428022,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado-parking/184428022/d,Centro,Sol,Sol,4500.0,170.0,3.0,2.0,26.470588235294116,68.65630525650725,0.04380411534002014,4609.486166007905,27.11462450592885,-0.023752358086091552,-0.1034780552696653,0.48924535427557414,0.09481024496802944,fair,
190003006,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/190003006/d,Centro,Sol,Ópera,2600.0,110.0,2.0,1.0,23.636363636363637,291.85784440665503,0.38423830145001947,2476.078431372549,22.509803921568626,0.05004751346214764,0.2090495482077897,0.47394903398391186,0.18026186718420384,fair,
189865094,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/189865094/d,Centro,Sol,Callao,5500.0,240.0,4.0,3.0,22.916666666666668,118.05741616706848,0.342752503888623,5978.723404255319,24.911347517730498,-0.08007117437722419,-0.24032535363088853,0.46894377247224056,0.2029887446101981,fair,
189850203,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/189850203/d,Centro,Sol,Sevilla,2400.0,85.0,2.0,1.0,28.235294117647058,130.53150818760176,0.33745177898526285,2087.559523809524,24.55952380952381,0.1496678167146645,0.5781214108100102,0.4434054028901138,0.4362388024960092,fair,
189061342,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/189061342/d,Centro,Sol,Ópera,2100.0,65.0,1.0,1.0,32.30769230769231,120.68925748707603,0.41752758649383565,1583.7301587301586,24.365079365079364,0.32598346279128054,2.079205270936511,0.4868202899234016,1.8872597966506368,overpriced,"€2100/mo · 65 m² · 1BR/1BA in Sol (Centro). 121 m to Ópera, 0.4 km to centre. Comparable flats rent for ~€1584 (€24.4/m²); this listing is 33% above comps (+2.1σ). Anomaly score 0.49. Stands out on: has_terrace high, has_ensuite high, conservation_code low."
184996209,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-piscina-amueblado-television-se-aceptan-mascotas-internet/184996209/d,Centro,Sol,Gran Vía,14000.0,228.0,2.0,2.0,61.40350877192982,167.07796599385136,0.3745144534481565,5361.212121212121,23.514088250930357,1.6113497626045672,6.175393521946874,0.6032112450683736,8.140020470674799,structural_anomaly,
189587931,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/189587931/d,Centro,Sol,Ópera,2800.0,143.0,2.0,3.0,19.58041958041958,250.30172245362465,0.28336961179042675,3877.391304347826,27.11462450592885,-0.2778649921507064,-0.8524228494111958,0.4583601490158014,0.6881763761238546,fair,
186927937,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-se-aceptan-mascotas-internet/186927937/d,Centro,Sol,Sol,1400.0,30.0,1.0,1.0,46.666666666666664,120.84400935247422,0.13815289762917657,880.0000000000001,29.333333333333336,0.5909090909090907,4.088039358099209,0.4615916794780045,3.3469355655289523,overpriced,"€1400/mo · 30 m² · 1BR/1BA in Sol (Centro). 121 m to Sol, 0.1 km to centre. Comparable flats rent for ~€880 (€29.3/m²); this listing is 59% above comps (+4.1σ). Anomaly score 0.46. Stands out on: has_balcony high, log_surface low, metro_within_500m high."
190098967,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-se-aceptan-mascotas-internet/190098967/d,Centro,Sol,Sol,5500.0,180.0,5.0,3.0,30.555555555555557,339.9422442560957,0.3544451053803522,4590.0,25.5,0.19825708061002179,0.6623201862270266,0.5115365033612964,0.6589061888047397,fair,
189991663,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor/189991663/d,Centro,Sol,Callao,1800.0,100.0,2.0,1.0,18.0,145.4052602970953,0.28648352558351187,2390.4761904761904,23.904761904761905,-0.24701195219123503,-1.015489629107427,0.4658122831176725,0.8465102817796712,fair,
190035830,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion/190035830/d,Centro,Sol,Sol,1250.0,66.0,2.0,1.0,18.939393939393938,110.34999850676087,0.13589613402325784,1542.8,23.375757575757575,-0.18978480684469792,-1.4925025859418826,0.5248884807471634,1.5550852686489713,fair,
189258624,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/189258624/d,Centro,Sol,Ópera,1255.0,59.0,1.0,1.0,21.271186440677965,276.9818497090393,0.4270532779571585,1478.1382978723404,25.0531914893617,-0.15095901255892621,-0.8174086245877492,0.39546199457971337,0.4785981971676447,fair,
189362635,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/189362635/d,Centro,Sol,Ópera,1055.0,59.0,1.0,1.0,17.88135593220339,304.5012657007606,0.4395368946898969,1493.8297872340424,25.319148936170212,-0.2937615724255804,-1.481298178436136,0.40912517987707575,0.938684020556858,fair,
183872889,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/183872889/d,Centro,Sol,Ópera,2500.0,85.0,3.0,2.0,29.41176470588235,181.50301895716072,0.36296484861836775,2195.5598455598456,25.83011583011583,0.1386617427239954,0.4760480061941333,0.40336023870657356,0.2919887845177152,fair,
188599692,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado-se-aceptan-mascotas/188599692/d,Centro,Sol,Santo Domingo,3500.0,86.0,2.0,2.0,40.69767441860465,100.70259556814975,0.43587562706930194,2016.8303030303032,23.451515151515153,0.7353963765524659,3.1636261991462926,0.4846734495415048,2.84761910845992,overpriced,"€3500/mo · 86 m² · 2BR/2BA in Sol (Centro). 101 m to Santo Domingo, 0.4 km to centre. Comparable flats rent for ~€2017 (€23.5/m²); this listing is 74% above comps (+3.2σ). Anomaly score 0.48. Stands out on: has_elevator low, is_modern high, antiquity_code high."
184326828,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/184326828/d,Centro,Sol,Sol,3000.0,90.0,0.0,2.0,33.333333333333336,195.7708003534138,0.19307087640375473,2007.8823529411764,22.309803921568626,0.49411144313587635,2.5295165498464964,0.5027039025528994,2.4376877130249497,overpriced,"€3000/mo · 90 m² · 0BR/2BA in Sol (Centro). 196 m to Sol, 0.2 km to centre. Comparable flats rent for ~€2008 (€22.3/m²); this listing is 49% above comps (+2.5σ). Anomaly score 0.50. Stands out on: rooms low, bathrooms high, is_modern high."
186764648,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/ascensor-amueblado/186764648/d,Centro,Sol,Sol,1150.0,50.0,1.0,1.0,23.0,119.59258609964863,0.1448305638323968,1288.2978723404256,25.76595744680851,-0.1073492981007432,-0.5789832638207018,0.45552450413637136,0.4616338518547774,fair,
181967286,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/181967286/d,Centro,Sol,Sol,10000.0,220.0,3.0,1.0,45.45454545454545,216.75350758771881,0.19259874737179994,5525.7009345794395,25.11682242990654,0.8097251585623678,2.4579779829774755,0.5060311314613799,2.397586962042183,overpriced,"€10000/mo · 220 m² · 3BR/1BA in Sol (Centro). 217 m to Sol, 0.2 km to centre. Comparable flats rent for ~€5526 (€25.1/m²); this listing is 81% above comps (+2.5σ). Anomaly score 0.51. Stands out on: log_surface high, bathrooms low, has_equipped_kitchen low."
185942892,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/185942892/d,Centro,Sol,Sol,1800.0,48.0,2.0,1.0,37.5,137.63457969884465,0.1629199456055146,1282.6666666666665,26.72222222222222,0.4033264033264035,2.061546911004155,0.4608500495374733,1.6824258659093636,overpriced,"€1800/mo · 48 m² · 2BR/1BA in Sol (Centro). 138 m to Sol, 0.2 km to centre. Comparable flats rent for ~€1283 (€26.7/m²); this listing is 40% above comps (+2.1σ). Anomaly score 0.46. Stands out on: has_terrace high, floor_code high, antiquity_code high."
185950194,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/185950194/d,Centro,Sol,Sol,1800.0,49.0,2.0,1.0,36.734693877551024,125.01144808736345,0.15067010382247803,1262.531914893617,25.76595744680851,0.42570653364566297,2.4383167036152216,0.4219166005791795,1.6551276304533165,overpriced,"€1800/mo · 49 m² · 2BR/1BA in Sol (Centro). 125 m to Sol, 0.2 km to centre. Comparable flats rent for ~€1263 (€25.8/m²); this listing is 43% above comps (+2.4σ). Anomaly score 0.42. Stands out on: rooms high, antiquity_code high, floor_code high."
189475909,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-amueblado/189475909/d,Centro,Sol,Gran Vía,1200.0,50.0,2.0,1.0,24.0,146.53786539267537,0.33036575136795593,1351.388888888889,27.02777777777778,-0.11202466598150053,-0.5640050546359267,0.44601444230394277,0.4307761938011168,fair,
184482268,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-se-aceptan-mascotas-internet/184482268/d,Centro,Sol,Gran Vía,3500.0,138.0,0.0,2.0,25.36231884057971,103.83673697415928,0.32876115866186456,3078.7529411764704,22.309803921568626,0.13682392412512331,0.6381605886448662,0.49580703524793257,0.5994722050545219,fair,
188710586,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/188710586/d,Centro,Sol,Ópera,4000.0,171.0,3.0,2.0,23.391812865497077,246.9127318387881,0.41655663207566535,4556.189839572192,26.644385026737964,-0.12207345592615076,-0.43681936310504116,0.4679920967834822,0.3674897113641881,fair,
189928991,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/189928991/d,Centro,Sol,Sol,1400.0,75.0,1.0,1.0,18.666666666666668,189.26887896765643,0.20531376164023707,1780.6818181818182,23.742424242424242,-0.213784301212508,-1.4281542491852057,0.4305585976641058,1.0129547236195764,fair,
189679439,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/189679439/d,Centro,Sol,Sol,3500.0,180.0,2.0,2.0,19.444444444444443,132.89261011149432,0.12268579051947907,4808.43989769821,26.713554987212277,-0.2721131854688581,-0.9499176836261002,0.4822583153888468,0.8469422072242238,fair,
188952310,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-zona-comunitaria-amueblado-television/188952310/d,Centro,Sol,Sol,2100.0,45.0,2.0,1.0,46.666666666666664,226.21248117478842,0.23048416505126249,1212.9120879120878,26.953601953601954,0.7313703284258212,4.696478418236058,0.501079145107312,4.499072962267583,overpriced,"€2100/mo · 45 m² · 2BR/1BA in Sol (Centro). 226 m to Sol, 0.2 km to centre. Comparable flats rent for ~€1213 (€27.0/m²); this listing is 73% above comps (+4.7σ). Anomaly score 0.50. Stands out on: has_ensuite high, rooms high, has_elevator low."
186196882,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor-amueblado/186196882/d,Centro,Sol,Ópera,1300.0,50.0,1.0,1.0,26.0,243.199634137515,0.37878063313723437,1304.964539007092,26.099290780141843,-0.003804347826086859,-0.021720231472506492,0.4508155378631948,0.01695724270047226,fair,
178061726,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-patio-amueblado/178061726/d,Centro,Sol,Sevilla,1000.0,45.0,1.0,1.0,22.22222222222222,169.79433035255528,0.3751026968102272,1266.4285714285713,28.142857142857142,-0.2103778905809362,-1.317125870719486,0.44124054771677484,0.983821257825577,fair,
187251213,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/187251213/d,Centro,Sol,Callao,2290.0,120.0,3.0,2.0,19.083333333333332,174.54377171027747,0.24283052260940566,3080.357142857143,25.669642857142858,-0.2565797101449276,-0.8577988902324207,0.434614371866079,0.6206845683140609,fair,
186884082,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-amueblado/186884082/d,Centro,Sol,Sol,1500.0,50.0,1.0,1.0,30.0,251.26817850990355,0.273020846682872,1300.0,26.0,0.15384615384615385,0.8146107753162495,0.5068538086387059,0.7969596216916445,fair,
189517014,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/189517014/d,Centro,Sol,Gran Vía,2600.0,80.0,2.0,2.0,32.5,176.70320426521653,0.5341972329092913,1876.1212121212122,23.451515151515153,0.38583796356118355,1.6486657521097805,0.4605548537036052,1.3437577837722383,overpriced,"€2600/mo · 80 m² · 2BR/2BA in Sol (Centro). 177 m to Gran Vía, 0.5 km to centre. Comparable flats rent for ~€1876 (€23.5/m²); this listing is 39% above comps (+1.6σ). Anomaly score 0.46. Stands out on: metro_within_500m high, is_modern high, log_surface low."
189982833,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/189982833/d,Centro,Sol,Sol,2500.0,80.0,2.0,2.0,31.25,184.3250585990323,0.18082995962873857,1931.4285714285713,24.142857142857142,0.29437869822485213,1.0059494687716812,0.40508849148619314,0.623140095895164,fair,
